texte,label 
"Rendre l’eau potable grâce à l’énergie solaire   Ce n’est sans doute pas un hasard si le concept a été mis au point dans le Var, l’un des départements les plus ensoleillés de France. Hélio est un système qui permet de transformer n’importe quelle eau, par exemple l’eau de mer, en eau pure, avec l’énergie solaire.
				
					
						",1
"La Réunion, une transition électrique grandeur nature  D’ici à la fin 2024, toute l’électricité produite sur l’île devrait être d’origine renouvelable, grâce à la conversion à la biomasse des centrales au fioul et au charbon. Elles fonctionneront à l’huile de colza et aux granulés de bois, faute de ressources locales suffisantes.
				
					
						",1
"Sciences-po : «Nous voulons devenir une référence en Europe sur les enjeux du climat»  Mathias Vicherat, directeur de Sciences-po Paris, annonce le lancement, ce lundi, dans l’école de la rue Saint-Guillaume (VIIe), d’un cours obligatoire sur la transition environnementale. Une réponse au mouvement des étudiants de grandes écoles appelant à un éveil écologique.
                                
                                        
                                                ",1
"Comment cette ville a repensé ses écoles pour protéger les enfants du changement climatique  A un millier de kilomètres des Alpes-Maritimes et du Var, la ville de Tours a saisi depuis plusieurs années l’urgence d’adapter ses écoles, vétustes, face au changement climatique. Alors que plusieurs réalisations ambitieuses ont vu le jour, on vous détaille le mode d’emploi.
				
					
						",1
"Sous nos pieds, des champignons par millions… en France, un inventaire inédit réalisé par des chercheurs  Grâce à des séquençages ADN et après quinze années de prélèvements aux quatre coins de France, une équipe de scientifiques a réussi à dresser un bilan exhaustif des espèces présentes dans l’Hexagone pour réaliser dans « L’Atlas des champignons du sol ». Une première mondiale.
				
					
						",1
"Des enzymes de champignons pour dégrader le plastique : une avancée française en bio-recyclage  Et si un jour on pouvait jeter une bouteille en plastique au compost et la laisser se faire dévorer par des champignons? Une équipe de recherche a franchi une étape importante vers le bio-recyclage du plastique, en parvenant à reprogrammer des enzymes de champignon.
				
					
						",1
"En finir avec l’obsolescence programmée  L’obsolescence programmée va de pair avec le phénomène de surconsommation, provoquant ainsi une augmentation considérable des déchets et une hausse de la pollution liée à la production des biens. Pour lutter contre ce phénomène climaticide, des organismes s’engagent.
				
					
						",1
"Le rahui polynésien, une pratique ancestrale au service de la biodiversité  En se basant sur des traditions ancestrales, certains habitants de Polynésie française ont mis en place des rahui, terme tahitien, dans certaines parties de leurs lagons. L’idée du rahui est d’interdire, temporairement, l’exploitation d’une zone pour ses ressources naturelles.
				
					
						",1
"l’Espagne au secours des tortues de mer  Pendant un an, elles ont pris des forces dans un centre océanographique de Valence (Espagne). Un lieu qui recueille aussi les tortues blessées. Des balises sont installées sur leur dos pour comprendre ce qu’il leur arrive une fois qu’elles sont relâchées, et mieux les protéger.
				
					
						",1
"Espoirs et déboires de la construction en terre  Matériau local et réutilisable à l’infini, la terre crue permet de concevoir des briques, des enduits ou des mortiers. Mais cette alternative au béton reste plus chère, et la filière, fragile, a encore besoin de soutien pour se faire une place parmi les mastodontes du bâtiment.
				
					
						",1
"Des recherches pour rendre l’élevage plus durable  A la ferme du Pin, une unité expérimentale de l’Inrae en Normandie, les scientifiques peuvent observer les caractéristiques d’un troupeau de bovins laitiers, et collecter des données indispensables pour leurs principales recherches : adapter l’élevage au dérèglement climatique.
				
					
						",1
"Faire l’école dans les bois pour apprendre la solidarité  Chaque jeudi, des écoliers du quartier du Neuhof, dans la banlieue de Strasbourg, suivent la classe das les bois. Cette initiative les sensibilise au respect de la nature et encourage le développement de compétences alternatives à celles traditionnellement valorisées à l’école.
				
					
						",1
"Le Vhélio, vélo solaire en kit, accélère la cadence   En mars, Esprit d’Initiative partait à bicyclette à bord du Vhélio : vélo en kit alimenté par des panneaux photovoltaïques. Il a été imaginé par l’association Vélo solaire pour tous dans le Loiret. Comment a-t-il évolué depuis le reportage ? Nous avons pris des nouvelles.
				
					
						",1
"Agriculture : « Favoriser les solutions inspirées de la nature permet d’optimiser la conservation de l’eau dans les paysages »  Parce qu’elles contribuent au processus d’infiltration dans les sols, les techniques d’hydrologie régénérative telles que la plantation de haies et de couverts végétaux doivent se généraliser, affirme le consultant en agroécologie Olivier Hébrard, dans une tribune au « Monde ».
				
					
						",1
"Douche-champignonnière, compost ou “cocotte du futur”… Bienvenue dans l’appartement-témoin de l’adaptation au changement climatique  Un couple mène actuellement une expérience originale à Boulogne-Billancourt, près de Paris. Ils vivent depuis juillet en autonomie dans un appartement de 28 m² pour prouver qu’il est possible de vivre normalement tout en n’émettant que deux tonnes de CO² par an et par personne.
				
					
						",1
"Materrup : le ciment d’argile crue local et bas carbone  La jeune pousse landaise produit un ciment à base d’argile crue locale, sans cuisson. Le choix d’un développement en circuit court et sa technologie innovante promettent de réduire de 50 à 80% l’empreinte carbone de la construction, l’un des secteurs les plus polluants au monde.
				
					
						",1
"L’île de la Réunion : comment des tortues en voie de disparition ont pu être préservées ?  L’île de la Réunion, au large de l’océan Indien, est connue pour ses plages paradisiaques, son eau turquoise, mais aussi pour ses tortues marines de lagon. Une espèce qui a failli disparaître il y a quelques années et qui est aujourd’hui préservée grâce au travail des soigneurs.
				
					
						",1
"Béton. Enquête en sables mouvants, de Bengana, de Baechtold et Maréchal: laisse béton le béton  Cet album choc et argumenté remet en question notre dépendance à ce matériau qui fut tant adulé au XXe siècle. Après avoir refermé l’ouvrage Béton. Enquête en sables mouvants, on se surprend à ne plus regarder de la même façon les immeubles que l’on voit en marchant dans la rue.
				
					
						",1
"Pour inciter leurs clients à manger ailleurs, ces restaurateurs ont créé une carte « d’infidélité »  À Ault, petit village de la baie de Somme, des restaurateurs ont décidé de se partager la clientèle. Avec leur carte « d’infidélité », ils invitent à alterner entre leurs cinq établissements, cadeau à la clé. Une initiative solidaire qui fait sourire et en inspire déjà d’autres.
				
					
						",1
"Économie légère : Maslow, restaurant à faible impact  Au cœur de Paris, Maslow se dévoile comme le plus vaste sanctuaire végétarien de la capitale. Fondé sur une philosophie de faible impact et une passion pour la créativité culinaire, ce lieu emblématique prouve que le plaisir de la table peut rimer avec respect de l’environnement.
				
					
						",1
