texte,label
comment vallée drôme prépare l'inéluctable raréfaction l'eau après étude impacts changement climatique vaste concertation projet territoire lancé trois intercommunalités mieux gérer ressource dont manque plus plus aigu,1
bretagne usagés cassés jouets veulent plus finir poubelle entreprise l'économie sociale solidaire copains jouets basée retiers sud rennes revend transforme jouets cassés d'occasion accueillera bientôt équipes personnes autistes,1
bienvenue résidence coliving nouveau compromis entre coloc' location mi chemin entre collectivité logement individuel coliving s'implante doucement sûrement paysage immobilier quoi ça ressemble reportage néorésidences rennes bretagne,1
éducation collège saint françois sales pédagogie s'adapte niveau élèves l'établissement parisien accueille élèves niveaux très disparates mise pédagogie coopérative travail petits groupes sein classes hétérogènes tirer tout monde vers haut,1
veux plus être confrontée mort chu toulouse soigne soignants burn out chu toulouse haute garonne a mis place centre prévention l'épuisement professionnel soignants site l'hôpital purpan depuis création mai centaine a déjà poussé porte,1
heatadapt étude participative comprendre comment corps humain s'adapte chaleur l'explorateur chercheur christian clot lance appel tous ceux souhaitent faire avancer science c'est première phase d'une étude plus grande ampleur poursuivra l'été prochain niveau européen,1
inondations comment pays bas réussi protéger crues malgré délicate situation géographique hydrométrique alors nord france a subi deux importantes inondations quelques mois pays bas dont partie territoire trouve dessous niveau mer appris gérer crues depuis siècles,1
forest schools quand l'école prend chemin bois certains pays d'europe classe fait partiellement forêt depuis décennies france longtemps restée l'écart mouvement réfléchit désormais délocaliser partie l'enseignement plein air,1
foresight ia intégrée jumeaux numériques prédire santé future découvrez foresight outil d'intelligence artificielle modélise futurs états santé créant jumeaux numériques patients cet outil offre projections santé précision impressionnante,1
environnement côte méditerranéenne écogestes enseignés plaisanciers protéger mer mer méditerranée l'une plus polluées monde préserver nombreuses espèces marines s'y trouvent saisonniers vont bateau bateau prévenir plaisanciers bons gestes adopter,1
nantes légumes poussent toit serre pépinière a installée tout haut d'un immeuble quartiers nord si chaleur accumulée permet récolter toute l'année sert aussi chauffer l'eau logements,1
environnement fleurs antidote efficace soigner sols départements français l'idée redonner vie d'anciennes friches industrielles replantant massivement c'est cas seine saint denis où fleurs plantées dépolluent sols l'île saint denis,1
classe dehors cours l'extérieur fleurissent villes premières rencontres internationales classe dehors tiennent jusqu'à dimanche juin poitiers l'occasion montrer l'enseignement hors classes doit être cantonné zones rurales,1
eau potable membrane filtre crée l'électricité temps chercheurs coréens créé matériau multifonction capable fournir simultanément l'eau purifiée l'électricité prochaine étape permettra tester prototype laboratoire conditions réelles,1
vivre sans déchets tílos petite île grecque montre l'exemple grandes villes monde entier véritable laboratoire gestion déchets l'île tílos mer egée a obtenu certification zéro déchet depuis territoire devenu modèle repris plus grandes villes monde,1
l'unesco inscrit tenture l'apocalypse conservée angers registre mémoire monde tenture l'apocalypse angers maine loire a inscrite registre mémoire monde l'unesco vendredi mai plus grande tapisserie médiévale conservée monde exposée château d'angers,1
irrigation l'aude l'eau usée retraitée secours vignes communauté grand narbonne pionnière l'irrigation vignes l'aide réutilisation d'eaux usées traitées efficace plébiscitée cette méthode a cependant limites notamment face sécheresse,1
marc chagall site mettre récit archives petite fille l'artiste marc chagall met valeur l' uvre prolifique grand père grâce site dédié manière sensibiliser guider public découverte milliers d'archives,1
si bretagne terre cidre chouchen devenait aussi région viticole réchauffement climatique bretagne attire plus plus vignerons l'un d'entre premier avoir planté vignes région vient d'ailleurs d'être couronné revue vins france,1
troisième cas guérison virus sida après greffe moelle osseuse patient allemagne a bénéficié d'une greffe moelle osseuse portant gêne combat virus sida cette découverte prouve qu'on peut guérir vih cela donne pistes chercheurs traitements,1
intelligence artificielle cet ehpad soignants équipés grandes oreilles près brest maison retraite expérimente système d'intelligence artificielle analyse bruits chambres alerte cas suspect départ circonspect personnel salue cette innovation,1
comprends mieux lis plus vite picardie professeurs écoles donnent cours soutien scolaire élèves e professeurs écoles pourront porter volontaires faire soutien scolaire maths français classe e rentrée prochaine expérimentations déjà cours comme formerie l'oise,1
plongée cathédrale souterraine protège bordeaux inondations métropole bordelaise dotée bassins rétention stocker dépolluer eaux pluie eaux usées ouvrages parfois titanesques dont l'utilité va faire croître changement climatique,1
hausse cas dengue france l'ère insecticides contre moustiques révolue soixante cinq cas dengue signalés france liés piqûres moustiques face résistance diptères insecticides scientifiques testent alternatives rendre inoffensifs,1
obsolescence programmée l'association hop alerte risque développement voitures jetables constatant obsolescence accélérée planifiée voitures thermiques électriques l'association halte l'obsolescence programmée hop appelle agir garantir durabilité réparabilité véhicules,1
algues vertes recyclées bioplastique bouches rhône l'entreprise eranova produit bioplastique partir d'algues vertes échouées rives l'étang berre procédé innovant permet réduire production plastique ilsontlasolution,1
cancer sein première fois intelligence artificielle va pouvoir aider diagnostic algorithme d'intelligence artificielle testé cadre d'une étude scientifique menée l'institut curie a permis détecter plusieurs catégories cancers sein déterminer degré gravité tumeurs,1
